stock_code,stock_name,industry,primary_concept,all_concepts,region
sz301408,华人健康,医药商业,创业板综,"融资融券,创业板综,深股通,SPD概念",安徽
sz301413,安培龙,电子元件,创业板综,"融资融券,创业板综,深股通,新能源车,传感器,专精特新,人形机器人",广东
sz301418,协昌科技,专用设备,机构重仓,"机构重仓,预亏预减,融资融券,创业板综,国产芯片",江苏
sz301419,阿莱德,通信设备,5G概念,"融资融券,5G概念,创业板综,毫米波概念,人形机器人",上海
sz301421,波长光电,光学光电子,锂电池,"锂电池,融资融券,创业板综,增强现实,无人驾驶,深股通,光刻机(胶),机器视觉,专精特新,新型工业化,AI眼镜",江苏
sz301428,世纪恒通,互联网服务,物联网,"物联网,云计算,西部大开发,融资融券,智慧城市,大数据,网络安全,国产软件,5G概念,创业板综,人工智能,AI智能体,华为概念,ETC,数字货币,车联网(车路云),鸿蒙概念,数字阅读,快手概念,宠物经济,数据安全,数字经济,数据要素,腾讯云",贵州
sz301429,森泰股份,装修建材,创业板综,"融资融券,创业板综,装配建筑,微盘股",安徽
sz301439,泓淋电力,电网设备,机构重仓,"机构重仓,融资融券,充电桩,一带一路,创业板综,深股通,小米概念,富士康,新能源车,中俄贸易概念,高压快充,小米汽车,铜缆高速连接",山东
sz301446,福事特,通用设备,节能环保,"节能环保,融资融券,创业板综,工程机械概念",江西
sz301448,开创电气,通用设备,QFII重仓,"QFII重仓,机构重仓,锂电池,融资融券,创业板综,贬值受益,专精特新,跨境电商",浙江
sz301456,盘古智能,风电设备,风能,"风能,融资融券,创业板综,工业母机,专精特新",山东
sz301458,钧崴电子,电子元件,次新股,"次新股,太阳能,融资融券,智能穿戴,粤港自贸,无人机,创业板综,深股通,小米概念,富士康,新能源车,传感器,注册制次新股,高压快充,英伟达概念",广东
sz301459,丰茂股份,橡胶制品,创业板综,"融资融券,创业板综,养老金,新能源车,专精特新,中俄贸易概念,汽车热管理,机器人概念",浙江
sz301468,博盈特焊,专用设备,机构重仓,"机构重仓,融资融券,创业板综,垃圾分类",广东
sz301469,恒达新材,造纸印刷,创业板综,"融资融券,创业板综,微盘股",浙江
sz301479,弘景光电,光学光电子,次新股,"次新股,QFII重仓,融资融券,创业板综,无人驾驶,深股通,小米概念,新能源车,注册制次新股,AI眼镜",广东
sz301486,致尚科技,消费电子,苹果概念,"融资融券,苹果概念,虚拟现实,创业板综,深股通,数据中心,光通信模块",广东
sz301487,盟固利,电池,预亏预减,"预亏预减,锂电池,融资融券,创业板综,深股通,固态电池,专精特新",天津
sz301488,豪恩汽电,汽车零部件,深圳特区,"深圳特区,融资融券,粤港自贸,创业板综,无人驾驶,深股通,百度概念,新能源车,传感器,华为汽车,机器视觉,激光雷达,专精特新,机器人概念,毫米波概念,电子后视镜",广东
sz301489,思泉新材,消费电子,石墨烯,"融资融券,石墨烯,智能穿戴,5G概念,创业板综,小米概念,无线充电,专精特新,百元股,汽车热管理,液冷概念,AI手机,AIPC",广东
sz301498,乖宝宠物,农牧饲渔,深成500,"深成500,融资融券,创业成份,中证500,创业板综,深股通,宠物经济",山东
sz301499,维科精密,汽车零部件,燃料电池,"融资融券,燃料电池,创业板综,传感器,专精特新,IGBT概念,汽车热管理",上海
sz301500,飞南资源,环保行业,节能环保,"节能环保,黄金概念,融资融券,创业板综,深股通",广东
sz301501,恒鑫生活,家用轻工,次新股,"次新股,融资融券,创业板综,深股通,降解塑料,注册制次新股,专精特新",安徽
sz301502,华阳智能,电机,QFII重仓,"QFII重仓,融资融券,养老概念,医疗器械概念,智能家居,创业板综,微盘股",江苏
sz301503,智迪科技,消费电子,物联网,"物联网,预盈预增,云计算,融资融券,一带一路,创业板综,人工智能,贬值受益,电子竞技,国产芯片,数据中心,中俄贸易概念,机器人概念,AIPC",广东
sz301505,苏州规划,工程咨询服务,预亏预减,"预亏预减,融资融券,智慧城市,创业板综,车联网(车路云),新型城镇化,微盘股,低空经济",江苏
sz301507,民生健康,化学制药,电商概念,"融资融券,电商概念,创业板综,深股通,医疗美容,维生素,毛发医疗",浙江
sz301508,中机认检,专业服务,军工,"军工,中字头,融资融券,央国企改革,无人机,创业板综,无人驾驶,深股通,新能源车,车联网(车路云),小米汽车",北京
sz301509,金凯生科,生物制品,QFII重仓,"QFII重仓,预亏预减,融资融券,创业板综,CRO,专精特新,减肥药",辽宁
sz301510,固高科技,仪器仪表,创业板综,"融资融券,创业板综,深股通,专精特新,机器人概念,新型工业化",广东
sz301511,德福科技,电池,预亏预减,"预亏预减,锂电池,融资融券,创业板综,深股通,PCB,固态电池,专精特新,柔性屏(折叠屏)",江西
sz301512,智信精密,专用设备,QFII重仓,"QFII重仓,机构重仓,融资融券,苹果概念,创业板综,PCB,机器视觉,专精特新,机器人概念,微盘股",广东
sz301515,港通医疗,医疗器械,物联网,"物联网,预亏预减,西部大开发,融资融券,医疗器械概念,创业板综,医废处理,专精特新,微盘股",四川
sz301516,中远通,电源设备,中字头,"中字头,预亏预减,核能核电,太阳能,融资融券,充电桩,5G概念,创业板综,深股通,新能源车,储能",广东
sz301517,陕西华达,电子元件,军工,"军工,机构重仓,西部大开发,融资融券,北斗导航,央国企改革,无人机,量子科技,5G概念,创业板综,深股通,华为概念,卫星互联网,商业航天,6G概念,激光雷达,毫米波概念,铜缆高速连接,华为海思",陕西
sz301518,长华化学,化学制品,机构重仓,"机构重仓,预亏预减,融资融券,创业板综,专精特新",江苏
sz301519,舜禹股份,专用设备,节能环保,"节能环保,融资融券,智慧城市,创业板综,专精特新,微盘股",安徽
sz301520,万邦医药,医疗服务,创业板综,"融资融券,创业板综,CRO,专精特新,创新药,减肥药",安徽
sz301522,上大股份,有色金属,军工,"军工,次新股,新材料,核能核电,融资融券,创业板综,深股通,商业航天,注册制次新股,专精特新",河北
sz301525,儒竞科技,通用设备,创业板综,"融资融券,创业板综,深股通,新能源车,汽车热管理,机器人概念,新型工业化",上海
sz301526,国际复材,玻璃玻纤,机构重仓,"机构重仓,预亏预减,西部大开发,风能,融资融券,央国企改革,5G概念,创业板综,深股通,华为概念,PCB,PEEK材料概念",重庆
sz301528,多浦乐,仪器仪表,机构重仓,"机构重仓,融资融券,医疗器械概念,创业板综,专精特新",广东
sz301529,福赛科技,汽车零部件,5G概念,"融资融券,5G概念,创业板综,新能源车",安徽
sz301533,威马农机,专用设备,QFII重仓,"QFII重仓,机构重仓,西部大开发,融资融券,创业板综,无人驾驶,工程机械概念,发电机概念",重庆
sz301535,浙江华远,汽车零部件,次新股,"次新股,融资融券,创业板综,深股通,新能源车,注册制次新股,专精特新,小米汽车",浙江
sz301536,星宸科技,半导体,机构重仓,"机构重仓,深成500,融资融券,创业成份,智能穿戴,国家安防,中证500,创业板综,人工智能,无人驾驶,深股通,超清视频,国产芯片,半导体概念,车联网(车路云),商汤概念,生物识别,专精特新,机器人概念,毫米波概念,电子后视镜,AI芯片,算力概念",福建
sz301538,骏鼎达,塑料制品,新材料,"新材料,机构重仓,融资融券,特斯拉,创业板综,新能源车,工程机械概念,专精特新",广东
sz301539,宏鑫科技,汽车零部件,创业板综,"融资融券,创业板综,新能源车,专精特新",浙江
sz301548,崇德科技,通用设备,QFII重仓,"QFII重仓,机构重仓,核能核电,风能,融资融券,创业板综,专精特新,PEEK材料概念",湖南
sz301550,斯菱股份,汽车零部件,基金重仓,"基金重仓,融资融券,创业板综,无人驾驶,深股通,养老金,专精特新,机器人概念,减速器",浙江
sz301551,无线传媒,文化传媒,次新股,"次新股,深成500,融资融券,养老概念,在线教育,央国企改革,创业板综,人工智能,深股通,互联医疗,百度概念,华为概念,注册制次新股",河北
sz301552,科力装备,汽车零部件,特斯拉,"融资融券,特斯拉,创业板综,军民融合,新能源车,专精特新",河北
sz301555,惠柏新材,化学制品,新材料,"新材料,LED,风能,融资融券,创业板综,新能源车,MiniLED,MicroLED,低空经济",上海
sz301556,托普云农,软件开发,次新股,"次新股,物联网,融资融券,大数据,生态农业,创业板综,深股通,养老金,农业种植,转基因,注册制次新股,专精特新,百元股",浙江
sz301557,常友科技,风电设备,军工,"军工,节能环保,次新股,新材料,铁路基建,风能,融资融券,海洋经济,创业板综,注册制次新股,专精特新,碳纤维",江苏
sz301558,三态股份,贸易行业,预亏预减,"预亏预减,融资融券,电商概念,创业板综,深股通,AIGC概念,跨境电商,多模态AI",广东
sz301559,中集环科,通用设备,医疗器械概念,"融资融券,医疗器械概念,创业板综,深股通",江苏
sz301560,众捷汽车,汽车零部件,次新股,"次新股,融资融券,特斯拉,创业板综,贬值受益,新能源车,注册制次新股,汽车热管理",江苏
sz301565,中仑新材,塑料制品,新材料,"新材料,锂电池,融资融券,无人机,创业板综,深股通,降解塑料,固态电池,低空经济,合成生物",福建
sz301566,达利凯普,电子元件,军工,"军工,机构重仓,融资融券,医疗器械概念,5G概念,创业板综,深股通,军民融合,MLCC,半导体概念,被动元件,专精特新",辽宁
sz301567,贝隆精密,消费电子,无人机,"融资融券,无人机,虚拟现实,创业板综,小米概念,专精特新",浙江
sz301568,思泰克,专用设备,创业板综,"融资融券,创业板综,人工智能,PCB,半导体概念,机器视觉,专精特新,AI眼镜",福建
sz301571,国科天成,电子元件,军工,"军工,次新股,融资融券,创业板综,深股通,国产芯片,半导体概念,商业航天,注册制次新股,专精特新",北京
sz301577,美信科技,电子元件,机构重仓,"机构重仓,融资融券,创业板综,小米概念,新能源车,数据中心,专精特新,微盘股",广东
sz301578,辰奕智能,消费电子,智能家居,"融资融券,智能家居,创业板综,小米概念,华为概念,鸿蒙概念,生物识别,星闪概念,荣耀概念",广东
sz301580,爱迪特,医疗器械,3D打印,"融资融券,3D打印,医疗器械概念,创业板综,深股通,专精特新",河北
sz301581,黄山谷捷,汽车零部件,次新股,"次新股,QFII重仓,机构重仓,融资融券,创业板综,新能源车,半导体概念,注册制次新股,专精特新,IGBT概念",安徽
sz301585,蓝宇股份,化学制品,节能环保,"节能环保,次新股,新材料,机构重仓,融资融券,一带一路,创业板综,注册制次新股,专精特新",浙江
sz301586,佳力奇,航天航空,军工,"军工,次新股,融资融券,无人机,创业板综,军民融合,注册制次新股,专精特新",安徽
sz301587,中瑞股份,电池,节能环保,"节能环保,预亏预减,锂电池,融资融券,智能穿戴,特斯拉,一带一路,创业板综,无线耳机,新能源车,商业航天,储能",江苏
sz301588,美新科技,家用轻工,节能环保,"节能环保,融资融券,一带一路,创业板综,贬值受益,微盘股",广东
sz301589,诺瓦星云,计算机设备,机构重仓,"机构重仓,深成500,西部大开发,融资融券,创业板综,深股通,养老金,国产芯片,专精特新,百元股",陕西
sz301590,优优绿能,电源设备,次新股,"次新股,融资融券,充电桩,创业板综,深股通,注册制次新股,专精特新,百元股",广东
sz301591,肯特股份,塑料制品,新材料,"新材料,融资融券,创业板综,专精特新,PEEK材料概念",江苏
sz301592,六九一二,软件开发,军工,"军工,次新股,机构重仓,融资融券,创业板综,深股通,养老金,注册制次新股,百元股",四川
sz301595,太力科技,家用轻工,次新股,"次新股,融资融券,电商概念,创业板综,注册制次新股,专精特新,跨境电商",广东
sz301596,瑞迪智驱,通用设备,核能核电,"核能核电,西部大开发,风能,融资融券,无人机,创业板综,深股通,新能源车,专精特新,机器人概念,减速器,新型工业化",四川
sz301598,博科测试,专用设备,次新股,"次新股,融资融券,创业板综,新能源车,注册制次新股,专精特新",北京
sz301600,慧翰股份,通信设备,次新股,"次新股,物联网,融资融券,创业板综,深股通,小米概念,新能源车,车联网(车路云),注册制次新股,专精特新,百元股",福建
sz301601,惠通科技,专用设备,次新股,"次新股,融资融券,创业板综,贬值受益,注册制次新股,专精特新,环氧丙烷",江苏
sz301602,超研股份,医疗器械,次新股,"次新股,核能核电,融资融券,医疗器械概念,创业板综,人工智能,深股通,注册制次新股,专精特新,机器人概念,AI制药（医疗）",广东
